,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row
852,12,D,5,"['D', 5]",JW0977,yccM,11,B,1,"['B', 1]"
853,12,D,6,"['D', 6]",JW1120,ymfB,11,B,2,"['B', 2]"
854,12,D,7,"['D', 7]",JW1193,ycgV,11,B,3,"['B', 3]"
855,12,D,8,"['D', 8]",JW1292,puuR,11,B,4,"['B', 4]"
856,12,D,9,"['D', 9]",JW5802,ydbA,11,B,6,"['B', 6]"
857,12,E,1,"['E', 1]",JW2655,ygaX,11,B,7,"['B', 7]"
858,12,E,2,"['E', 2]",JW2746,yqcE,11,B,8,"['B', 8]"
859,12,E,3,"['E', 3]",JW1169,ycgM,11,B,9,"['B', 9]"
860,12,E,5,"['E', 5]",JW0994,rarA,11,B,10,"['B', 10]"
861,12,E,8,"['E', 8]",JW1303,ycjN,11,B,11,"['B', 11]"
862,12,E,9,"['E', 9]",JW1402,ydbA,11,B,12,"['B', 12]"
863,12,E,10,"['E', 10]",JW1527,ydeE,11,C,1,"['C', 1]"
864,12,E,11,"['E', 11]",JW1680,ydiM,11,C,2,"['C', 2]"
865,12,E,12,"['E', 12]",JW1774,yeaI,11,C,3,"['C', 3]"
866,12,F,2,"['F', 2]",JW2748,ygcF,11,C,5,"['C', 5]"
867,12,F,3,"['F', 3]",JW1457,yddH,11,C,6,"['C', 6]"
868,12,F,4,"['F', 4]",JW0798,rhtA,11,C,7,"['C', 7]"
869,12,F,6,"['F', 6]",JW1150,ycgF,11,C,8,"['C', 8]"
870,12,F,7,"['F', 7]",JW1210,ychN,11,C,9,"['C', 9]"
871,12,F,8,"['F', 8]",JW1309,ycjT,11,C,10,"['C', 10]"
872,12,F,9,"['F', 9]",JW1405,ynbA,11,C,11,"['C', 11]"
873,12,F,10,"['F', 10]",JW1636,ydhJ,11,C,12,"['C', 12]"
874,12,F,11,"['F', 11]",JW5274,ydiN,11,D,1,"['D', 1]"
875,12,G,1,"['G', 1]",JW2665,yqaB,11,D,2,"['D', 2]"
876,12,G,2,"['G', 2]",JW2765,yqcD,11,D,3,"['D', 3]"
877,12,G,3,"['G', 3]",JW2680,norV,11,D,4,"['D', 4]"
